TIPO;DIRECCION;IDENTIFICADOR;CODIGO;CODNDP,N,19,0;TIPO DE VALLA;TIPO DE SUELO;LOCALIZACION;ACCESO;N.ELEMENTOS;AREA;PERIMETRO;DIRECCION AUXLIAR;DISTRITO;BARRIO;latitud;longitud;UTMX;UTMY
AREA INFANTIL;CALLE VALDERREY nº 40;564;9130;11054879;VALLA METALICA CON COLORINES;ARENA;EN ZONA INTERBLOQUES;ACCESO CON VALLA RETRANQUEADA;6;238,039;63,08;C · CALLE VALDERREY 36 , ASCENDIENTE 1: 094 · VAL;MONCLOA - ARAVACA;VALDEZARZA;40,467533;-3,720397;438928,303;4479900,133
AREA INFANTIL;CALLE ARQUITECTO SANCHEZ ARCAS nº 7;553;9113;20098498;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;0;1;85,833;33,4;C · CALLE VALLS FERRERA , ASCENDIENTE 1: 093 · CI;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,45429;-3,71588;439299,357;4478427,018
AREA INFANTIL;CALLE ARQUITECTO SANCHEZ ARCAS nº 7;554;9114;20098498;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;5;172,573;51,19;C · CALLE VALLS FERRERA , ASCENDIENTE 1: 093 · CI;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,454396;-3,715617;439321,69;4478438,603
AREA INFANTIL;CALLE ARQUITECTO SANCHEZ ARCAS nº 5;524;9081;20098495;VALLA METALICA CON COLORINES;ARENA;EN PARQUE DE JUAN XXIII;ACCESO CON VALLA RETRANQUEADA;4;537,298;105,94;C · CALLE ALMIRANTE FCO. MORENO , ASCENDIENTE 1:;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,453522;-3,715384;439340,717;4478341,407
AREA INFANTIL;CALLE VILLAR DEL POZO nº 4;1561;18008;20180003;VALLA DE MADERA CON COLORINES;ARENA;EN JARDIN DE LA COLONIA CONGOSTO;0;7;349,542;78,14;C · CALLE VILLAR DEL POZO , ASCENDIENTE 1: 181 ·;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,371345;-3,617272;447596,184;4469157,043
AREA INFANTIL;CALLE BUBIERCA nº 1;1590;18038;11131269;SIN VALLA;ARENA;EN ZONA TERRIZA DE PLAZA;0;4;269,277;70,24;C · CALLE CONGOSTO 17 , ASCENDIENTE 1: 181 · BARR;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,375096;-3,619587;447402,577;4469574,739
AREA INFANTIL;CALLE VIA LUSITANA nº 1;800;11129;31046297;SIN VALLA;ARENA;EN PARQUE EMPERATRIZ MARIA DE AUSTRIA;0;4;295,781;63,25;PARQUE EMPERATRIZ MARIA DE AUSTRIA;CARABANCHEL;ABRANTES;40,383689;-3,719402;438936,88;4470592,726
AREA INFANTIL;CALLE MINERVA nº 155;1683;19052;20180439;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;3;125,358;46,84;C · CALLE DEHESA DE VICALVARO E2 , ASCENDIENTE 1:;VICALVARO;VALDERRIBAS;40,39415;-3,60597;448573,094;4471681,77
AREA INFANTIL;CALLE CALIZA nº 24;1686;19055;20180511;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;3;140,979;52;Av · AVENIDA GRAN VIA DEL ESTE , ASCENDIENTE 1: 1;VICALVARO;VALDERRIBAS;40,396757;-3,603757;448762,815;4471969,847
AREA INFANTIL;AVENIDA AURORA BOREAL nº 26;1685;19054;31001320;VALLA METALICA CON COLORINES;ARENA;0;0;6;133,071;60,24;Av · AVENIDA GRAN VIA DEL ESTE , ASCENDIENTE 1: 1;VICALVARO;VALDERRIBAS;40,398344;-3,601769;448932,762;4472144,851
AREA INFANTIL;CALLE TRANSVERSAL SEXTA nº 26;1468;17025;20126687;0;ARENA;0;ACCESO CON VALLA RETRANQUEADA;10;451,009;87,72;COLONIA MARCONI;VILLAVERDE;SAN ANDRÉS;40,332975;-3,699946;440543,835;4464950,346
AREA INFANTIL;CALLE TRANSVERSAL SEXTA nº 9;1533;17098;20126679;VALLA METALICA CON COLORINES;ARENA;0;0;5;174,384;60,11;COLONIA MARCONI;VILLAVERDE;SAN ANDRÉS;40,334389;-3,69903;440622,833;4465106,68
AREA INFANTIL;CALLE ZAFIRO nº 6;1529;17094;31012204;VALLA DE MADERA CON COLORINES;ARENA;0;0;13;797,138;119,36;C · CALLE ZAFIRO , ASCENDIENTE 1: 173 · BUTARQUE;VILLAVERDE;BUTARQUE;40,349281;-3,676984;442508,177;4466745,107
AREA INFANTIL;CALLE HULLA nº 25;1531;17096;31032641;SIN VALLA;ARENA;0;0;4;529,958;93,93;C · CALLE ESMALTINA , ASCENDIENTE 1: 173 · BUTARQ;VILLAVERDE;BUTARQUE;40,33989;-3,677163;442484,966;4465702,852
AREA INFANTIL;CALLE BERROCAL nº 78;1530;17095;31032695;SIN VALLA;ARENA;0;0;4;165,646;55,62;C · CALLE ESMALTINA , ASCENDIENTE 1: 173 · BUTARQ;VILLAVERDE;BUTARQUE;40,339374;-3,674978;442670,102;4465644,098
AREA INFANTIL;CALLE ESTEFANITA nº 3;1512;17072;31052919;VALLA METALICA CON COLORINES;ARENA;0;0;5;173,041;60,01;C · CALLE ESTEFANITA , ASCENDIENTE 1: 173 · BUTAR;VILLAVERDE;BUTARQUE;40,346764;-3,674894;442683,505;4466464,298
AREA INFANTIL;AVENIDA GRAN VIA DEL SURESTE nº 44;1609;18058;31023193;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;0;4;120,64;44,06;C · CALLE GRAN VIA DEL SURESTE 42 , ASCENDIENTE 1;VILLA DE VALLECAS;SANTA EUGENIA;40,357437;-3,596064;449386,265;4467601
AREA INFANTIL;AVENIDA GRAN VIA DEL SURESTE nº 44;1608;18057;31023193;VALLA METALICA CON COLORINES;ARENA;0;0;4;120,288;44,04;C · CALLE GRAN VIA DEL SURESTE 42 , ASCENDIENTE 1;VILLA DE VALLECAS;SANTA EUGENIA;40,357763;-3,595977;449393,9142;4467637,108
AREA INFANTIL;CALLE ANTONIO GADES nº 55;1607;18056;31037907;VALLA METALICA CON COLORINES;ARENA;0;0;4;204,874;52,87;C · CALLE ANTONIO GADES , ASCENDIENTE 1: 182 · SA;VILLA DE VALLECAS;SANTA EUGENIA;40,360498;-3,596981;449310,717;4467941,227
AREA INFANTIL;CALLE JOSE GUTIERREZ MAROTO nº 39;1600;18049;31019548;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;0;7;343,61;74,31;C · CALLE CERRO MILANO ZONA 2 , ASCENDIENTE 1: 18;VILLA DE VALLECAS;SANTA EUGENIA;40,363285;-3,606643;448492,424;4468256,146
AREA INFANTIL;CALLE JOSE GUTIERREZ MAROTO nº 39;1599;18048;31019548;VALLA METALICA CON COLORINES;ARENA;0;0;7;220,538;59,49;C · CALLE CERRO MILANO ZONA 1 , ASCENDIENTE 1: 18;VILLA DE VALLECAS;SANTA EUGENIA;40,36346;-3,606472;448507,105;4468275,518
AREA INFANTIL;CALLE PEÑARANDA DE BRACAMONTE nº 69;1616;18065;31028773;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;7;156,612;54,27;C · CALLE ENTREPEÑAS 92 , ASCENDIENTE 1: 181 · BA;VILLA DE VALLECAS;SANTA EUGENIA;40,365492;-3,610461;448169,944;4468503,41
AREA INFANTIL;CALLE VILLAMANTA nº 26;1597;18046;31037229;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;3;158,318;50,31;PARQUE AVD MAYORAZGO;VILLA DE VALLECAS;SANTA EUGENIA;40,366413;-3,623524;447061,545;4468613,36
AREA INFANTIL;CALLE PUERTO DE PORZUNA nº 45;1595;18044;31051767;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;ACCESO CON VALLA RETRANQUEADA;3;270,241;81,67;PARQUE AVD MAYORAZGO;VILLA DE VALLECAS;SANTA EUGENIA;40,368989;-3,627885;446693,37;4468901,935
AREA INFANTIL;CALLE PUERTO DE PORZUNA nº 45;1596;18045;31051767;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;ACCESO CON VALLA RETRANQUEADA;5;240,068;67,67;PARQUE AVD MAYORAZGO;VILLA DE VALLECAS;SANTA EUGENIA;40,369373;-3,62791;446691,548;4468944,52
AREA INFANTIL;CALLE ALBAIDA nº 44;1718;20039;11134974;VALLA METALICA CON COLORINES;ARENA;EN PARQUE EL PARAISO;0;5;504,583;102,29;PARQUE DEL PARAISO;SAN BLAS - CANILLEJAS;HELLÍN;40,433519;-3,616535;447706,892;4476057,881
AREA INFANTIL;CALLE LEOPOLDO ALAS CLARIN nº 2;395;8096;31041147;VALLA METALICA CON COLORINES;ARENA;0;0;5;161,093;52,29;C · CALLE LEOPOLDO ALAS CLARIN 3 , ASCENDIENTE 1:;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,479788;-3,736283;437592,922;4481271,538
AREA INFANTIL;CALLE GRAN AVENIDA nº 22;921;12068;11080732;VALLA METALICA CON COLORINES;ARENA;0;0;4;158,934;51,04;Pza · PLAZA PROMESAS , ASCENDIENTE 1: 121 · ORCAS;USERA;ORCASITAS;40,368955;-3,706384;440028,79;4468948,408
AREA INFANTIL;CALLE SANTURCE nº 64;1274;15098;20161585;VALLA METALICA CON COLORINES;ARENA;EN PARQUE DE SANTURCE;0;2;239,818;54,98;C · CALLE EMILIO FERRARI , ASCENDIENTE 1: 152 · P;CIUDAD LINEAL;PUEBLO NUEVO;40,426294;-3,636934;445970,942;4475268,15
AREA INFANTIL;PLAZA JUAN ROF CARBALLO nº 3;1657;19025;20144604;VALLA DE MADERA COLOR AZUL;ARENA;0;0;2;126,838;45,94;Pza · PLAZA ROF CARBALLO , ASCENDIENTE 1: 191 · C;VICALVARO;AMBROZ;40,399732;-3,619974;447388,888;4472309,6
AREA INFANTIL;PLAZA JUAN CARLOS ONETTI nº 4;1656;19024;20144593;VALLA DE MADERA COLOR ROJO;ARENA;0;0;3;119,866;44,55;Pza · PLAZA JUAN CARLOS ONETTI , ASCENDIENTE 1: 1;VICALVARO;AMBROZ;40,40132;-3,619335;447444,368;4472485,484
AREA INFANTIL;CALLE CORDEL DE PAVONES nº 9;1655;19023;31006992;VALLA METALICA CON COLORINES;ARENA;EN PARQUE VALDEBERNARDO ESTE;0;11;896,955;133,99;PARQUE AVD DE LA DEMOCRACIA;VICALVARO;AMBROZ;40,401258;-3,617869;447568,729;4472477,754
AREA INFANTIL;AVENIDA DEMOCRACIA nº 41;1658;19026;20106910;VALLA METALICA CON COLORINES;ARENA;EN PARQUE VALDEBERNARDO ESTE;0;5;394,84;82,76;PARQUE AVD DE LA DEMOCRACIA;VICALVARO;AMBROZ;40,401668;-3,616988;447643,84;4472522,703
AREA INFANTIL;CAMINO VIEJO DE VICALVARO nº 16;1688;19057;20108197;VALLA METALICA COLOR VERDE;ARENA;0;0;7;305,032;74,27;Av · AVENIDA DEMOCRACIA , ASCENDIENTE 1: 192 · AM;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40,404818;-3,616509;447686,865;4472872,031
AREA INFANTIL;CALLE LADERA DE LOS ALMENDROS nº 46;1647;19015;31010689;VALLA METALICA CON COLORINES;ARENA;EN PARQIE VALDEBERNARDO - M4;0;4;167,727;60,9;PARQUE LADERA DE LOS ALMENDROS - M40;VICALVARO;AMBROZ;40,395636;-3,626971;446791,945;4471859,132
AREA INFANTIL;CALLE ORIANA nº 10;78;2049;31017167;VALLA METALICA CON COLORINES;ARENA;0;0;3;75,349;30,98;C · CALLE ORIANA 25 , ASCENDIENTE 1: 025 · DELICI;ARGANZUELA;DELICIAS;40,395605;-3,68143;442170,145;4471889,923
AREA INFANTIL;CALLE EROS nº 6;87;2058;31040720;SIN VALLA;ARENA;0;0;7;712,072;106,64;C · CALLE EROS , ASCENDIENTE 1: 024 · LEGAZPI , A;ARGANZUELA;LEGAZPI;40,393208;-3,680148;442276,897;4471622,937
AREA INFANTIL;CALLE TITAN nº 15;81;2052;31011890;SIN VALLA;ARENA;EN PARQUE TIERNO GALVAN;0;1;406,51;80,67;PARQUE ENRIQUE TIERNO GALVAN;ARGANZUELA;LEGAZPI;40,389781;-3,680144;442274,309;4471242,589
AREA INFANTIL;CALLE JUAN DE VERA nº 31;89;2060;31000782;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;ACCESO CON VALLA RETRANQUEADA;4;343,13;90,62;C · CALLE JUAN DE VERA 31 , ASCENDIENTE 1: 025 ·;ARGANZUELA;DELICIAS;40,396124;-3,69092;441365,224;4471953,749
AREA INFANTIL;CALLE HIERRO nº 14;97;2068;11009348;VALLA MADERA DE COLORINES;ARENA;0;0;2;304,518;79,59;C · CALLE HIERRO 12 , ASCENDIENTE 1: 024 · LEGAZP;ARGANZUELA;LEGAZPI;40,38864;-3,689724;441460,236;4471122,187
AREA INFANTIL;CALLE HIERRO nº 8;98;2069;31027949;VALLA MADERA DE COLORINES;ARENA;0;0;3;222,776;63,23;C · CALLE HIERRO 10 , ASCENDIENTE 1: 024 · LEGAZP;ARGANZUELA;LEGAZPI;40,389043;-3,689954;441441,092;4471167,056
AREA INFANTIL;CALLE TENIENTE CORONEL NOREÑA nº 45;90;2061;11009276;VALLA DE MADERA DE COLORINES;ARENA;0;0;5;135,655;49,72;C · CALLE TENIENTE CORONEL NOREÑA 30 , ASCENDIENT;ARGANZUELA;LEGAZPI;40,387696;-3,691906;441274,247;4471018,879
AREA INFANTIL;CALLE DEYANIRA nº 1;1779;20122;31001371;VALLA METALICA CON COLORINES;ARENA;0;0;9;622,229;99,02;C · CALLE CRA. DE ACCESO A LA ESTACION DE O,DONEL;SAN BLAS - CANILLEJAS;REJAS;40,443961;-3,593612;449659,033;4477203,616
AREA INFANTIL;CALLE EUTERPE nº 9;1774;20115;31010927;SIN VALLA;ARENA;0;0;7;304,802;85,36;C · CALLE EUTERPE , ASCENDIENTE 1: 206 · REJAS ,;SAN BLAS - CANILLEJAS;REJAS;40,446744;-3,591196;449865,921;4477511,168
AREA INFANTIL;PLAZA SAN CRISTOBAL nº 3;1767;20105;31028272;VALLA METALICA VERDE;ARENA;0;0;5;216,238;63,62;Pza · PLAZA SAN CRISTOBAL , ASCENDIENTE 1: 206 ·;SAN BLAS - CANILLEJAS;REJAS;40,448946;-3,595017;449543,561;4477757,733
AREA INFANTIL;CALLE LA RIOJA nº 15;1893;21046;11139781;VALLA METALICA CON COLORINES;ARENA;0;ACCESO VALLA RETRANQUEADA;3;347,398;82,89;C · CALLE LA RIOJA , ASCENDIENTE 1: 211 · ALAMEDA;BARAJAS;ALAMEDA DE OSUNA;40,457874;-3,5873;450204,569;4478744,361
AREA INFANTIL;CALLE BANDE nº 16;1871;21022;31037713;VALLA METALICA CON COLORINES;ARENA;0;ACCESO VALLA RETRANQUEADA;4;171,338;58,55;Ba · BAHIA ALMERIA , ASCENDIENTE 1: 215 · CORRALE;BARAJAS;CORRALEJOS;40,463871;-3,591396;449861,698;4479412,381
AREA INFANTIL;CALLE BAHIA DE CADIZ nº 7;1873;21024;20149965;SIN VALLA;ARENA;EN PARQUE JUAN CARLOS I;0;5;326,6;72,23;Av · AVENIDA LOGROÑO , ASCENDIENTE 1: 215 · CORRA;BARAJAS;CORRALEJOS;40,461079;-3,594005;449638,441;4479103,909
AREA INFANTIL;CALLE ESFINGE nº 31;1775;20116;31030219;SIN VALLA;ARENA;0;0;3;161,189;57,8;C · CALLE ESFINGE , ASCENDIENTE 1: 207 · CANILLEJ;SAN BLAS - CANILLEJAS;CANILLEJAS;40,44424;-3,609324;448326,741;4477243,699
AREA INFANTIL;CALLE NECTAR nº 36;1723;20048;31016904;VALLA METALICA CON COLORINES;ARENA;EN PARQUE DE CANILLEJAS;0;5;386,404;77,34;PARQUE DE CANILLEJAS;SAN BLAS - CANILLEJAS;CANILLEJAS;40,443482;-3,609788;448286,827;4477159,775
AREA INFANTIL;CALLE NECTAR nº 32;1725;20050;31016901;VALLA METALICA CON COLORINES;ARENA;EN PARQUE DE CANILLEJAS;0;9;544,401;119,51;PARQUE DE CANILLEJAS;SAN BLAS - CANILLEJAS;CANILLEJAS;40,442098;-3,611408;448148,411;4477007,126
AREA INFANTIL;CALLE LUCANO nº 29;1844;20194;11137656;VALLA METALICA CON COLORINES;ARENA;EN PARQUE ARQUITECTO ANTONIO PALACIOS;0;5;761,952;114,26;C · CALLE LUCANO 29 , ASCENDIENTE 1: 207 · CANILL;SAN BLAS - CANILLEJAS;CANILLEJAS;40,438982;-3,610173;448250,72;4476660,496
AREA INFANTIL;CARRETERA EL PARDO nº 300;451;8163;31031295;VALLA DE MADERA DE COLORINES;ARENA;EN EL MONTE DE EL PARDO;0;3;148,521;47,35;Ctra · CARRETERA MADRID-EL PARDO KM.3,200 N-605 ,;FUENCARRAL - ELPARDO;EL PARDO;40,499598;-3,762881;435357,501;4483489,597
AREA INFANTIL;PASEO EL PARDO nº 39;444;8153;31035882;VALLA DE MADERA DE COLOR MARRON;ARENA;EN EL MONTE DE EL PARDO;0;9;254,522;84,72;P? · PASEO EL PARDO , ASCENDIENTE 1: 081 · EL PAR;FUENCARRAL - ELPARDO;EL PARDO;40,528869;-3,78236;433735,752;4486753,167
AREA INFANTIL;CALLE MANUEL ALONSO nº 8;331;8180;31051877;SIN VALLA;ARENA . CAUCHO LISO PARCIALMENTE;0;0;5;154,716;51,18;Pq · PARQUE MAR OCEANA , ASCENDIENTE 1: 081 · EL;FUENCARRAL - ELPARDO;EL PARDO;40,519988;-3,77611;434256,369;4485762,69
AREA INFANTIL;CALLE MONASTERIO DE EL PAULAR nº 136;435;8144;31026371;VALLA METALICA DE COLORINES;ARENA;EN PARQUE;0;6;233,802;61,44;Av · AVENIDA MONASTERIO DEL PAULAR , ASCENDIENTE;FUENCARRAL - ELPARDO;MIRASIERRA;40,499855;-3,701383;440568,718;4483474,915
AREA INFANTIL;AVENIDA MONASTERIO DE EL ESCORIAL nº 40;407;8113;31041077;VALLA DE MADERA DE COLOR MARRON;ARENA;0;0;7;519,019;131,59;Av · AVENIDA MONASTERIO DEL ESCORIAL 40 B-C , ASC;FUENCARRAL - ELPARDO;EL GOLOSO;40,503835;-3,701297;440579,59;4483916,639
AREA INFANTIL;AVENIDA MONASTERIO DE EL ESCORIAL nº 3;408;8114;31045197;VALLA DE MADERA DE COLOR MARRON;ARENA;0;TRAMEX EN ACCESO;8;745,57;119,69;Av · AVENIDA MONASTERIO DEL ESCORIAL , ASCENDIENT;FUENCARRAL - ELPARDO;EL GOLOSO;40,504984;-3,710206;439825,75;4484050,209
AREA INFANTIL;CALLE ALDONZA LORENZO nº 19;334;8010;20072344;VALLA METALICA DE CUADRADILLOS - MALLA;ARENA;0;0;4;173,675;55,56;C · CALLE ALDONZA LORENZO , ASCENDIENTE 1: 086 ·;FUENCARRAL - ELPARDO;VALVERDE;40,500169;-3,690427;441497,405;4483502,392
AREA INFANTIL;CALLE CAMINO DE LOS VINATEROS nº 107;1128;14031;31046138;VALLA METALICA DE COLORINES;ARENA;EN PARQUE DE MORATALAZ;0;3;467,328;88,91;Pq · PARQUE MORATALAZ , ASCENDIENTE 1: 143 · MARR;MORATALAZ;MARROQUINA;40,40869;-3,644943;445277,302;4473319,079
AREA INFANTIL;CALLE CAMINO DE LOS VINATEROS nº 107;1129;14032;31046138;VALLA METALICA DE COLORINES;ARENA;EN PARQUE DE MORATALAZ;0;7;575,404;110,94;Pq · PARQUE MORATALAZ , ASCENDIENTE 1: 143 · MARR;MORATALAZ;MARROQUINA;40,408709;-3,64535;445242,736;4473321,433
AREA INFANTIL;AVENIDA LAS AGUILAS nº 144;588;10009;31032996;VALLA DE MADERA TIPO TALANQUERA;ARENA;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;4;109,541;41,83;C · CALLE GENERAL FANJUL 142 , ASCENDIENTE 1: 107;LATINA;AGUILAS;40,3806;-3,783271;433512,533;4470295,907
AREA INFANTIL;AVENIDA LAS AGUILAS nº 110;590;10011;31045343;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;5;80,469;38,22;C · CALLE GENERAL FANJUL 76 , ASCENDIENTE 1: 107;LATINA;AGUILAS;40,38125;-3,779936;433796,297;4470365,59
AREA INFANTIL;AVENIDA LAS AGUILAS nº 110;589;10010;31045343;VALLA METALICA DE COLORINES;ARENA;EN PARQUE GENERAL FANJUL - SANTA MARGARITA;0;5;276,466;68,78;C · CALLE GENERAL FANJUL , ASCENDIENTE 1: 107 · Á;LATINA;AGUILAS;40,381339;-3,77938;433843,564;4470375,068
AREA INFANTIL;CALLE MONROY nº 22;701;10145;11067546;VALLA METALICA DE COLORINES;ARENA;0;0;3;120,47;45,6;C · CALLE MONROY 20 , ASCENDIENTE 1: 107 · ÁGUILA;LATINA;AGUILAS;40,378186;-3,78289;433542,527;4470027,736
AREA INFANTIL;CALLE NAVALMORAL DE LA MATA nº 15;695;10137;11067956;VALLA METALICA DE COLORINES;ARENA;0;0;4;162,128;52,28;C · CALLE LOGROSAN 2 , ASCENDIENTE 1: 107 · ÁGUIL;LATINA;AGUILAS;40,376146;-3,778558;433908,256;4469798,054
AREA INFANTIL;CALLE NAVALMORAL DE LA MATA nº 42;624;10048;11067998;VALLA DE MADERA DE COLORINES;ARENA;0;0;2;76,538;37;C · CALLE NAVALMORAL DE LA MATA , ASCENDIENTE 1:;LATINA;AGUILAS;40,376964;-3,777232;434021,652;4469887,812
AREA INFANTIL;CALLE GARROVILLAS nº 11;591;10012;31044637;VALLA DE MADERA DE COLOR MARRON;ARENA;0;0;5;178,514;60,23;C · CALLE GARROVILLAS 7 - 9 , ASCENDIENTE 1: 107;LATINA;AGUILAS;40,380083;-3,778231;433939,87;4470234,716
AREA INFANTIL;CALLE RAFAEL FINAT nº 117;607;10029;31018119;VALLA METALICA DE COLORINES;ARENA;0;0;4;237,004;65,19;Av · AVENIDA AVIACION 85 - 87 POST. , ASCENDIENTE;LATINA;AGUILAS;40,375226;-3,7723;434438,638;4469691,205
AREA INFANTIL;CALLE SOLEDAD CAZORLA nº 20;606;10028;20020646;VALLA METALICA DE COLORINES;ARENA;0;0;3;265;68,24;C · CALLE RAFAEL FINAT , ASCENDIENTE 1: 107 · ÁGU;LATINA;AGUILAS;40,375753;-3,771858;434476,677;4469749,353
AREA INFANTIL;AVENIDA AVIACION nº 103;608;10030;11068305;SIN VALLA;ARENA;0;0;2;153,794;50,15;Av · AVENIDA AVIACION , ASCENDIENTE 1: 107 · ÁGUI;LATINA;AGUILAS;40,37462;-3,770682;434575,426;4469622,733
AREA INFANTIL;CALLE JOSE DE CADALSO nº 92;609;10031;31024038;VALLA DE MADERA DE COLORINES;ARENA;0;0;6;140,278;47,5;C · CALLE JOSE DE CADALSO 92 , ASCENDIENTE 1: 107;LATINA;AGUILAS;40,375792;-3,768972;434721,719;4469751,62
AREA INFANTIL;CALLE BLAS CABRERA nº 67;605;10027;11068115;VALLA DE MADERA DE COLORINES;ARENA;EN PLAZA PEATONAL;0;4;107,707;42,35;C · CALLE GENERAL ROMERO BASSART N? 69 AL 75 , AS;LATINA;AGUILAS;40,379058;-3,773579;434333,811;4470117,52
AREA INFANTIL;AVENIDA ENTREVIAS nº 24;1055;13117;20027384;VALLA METALICA DE COLORINES;ARENA;EN PARQUE LA VIÑA;0;4;207,576;54,47;Pq · PARQUE VIÑA , ASCENDIENTE 1: 131 · ENTREVÍAS;PUENTE DE VALLECAS;ENTREVÍAS;40,387107;-3,672011;442962,344;4470940,522
AREA INFANTIL;CALLE SIERRA ELVIRA nº 18;959;13003;20120357;SIN VALLA;ARENA;0;0;1;187,517;48,71;C · CALLE HEROES DEL ALCAZAR , ASCENDIENTE 1: 136;PUENTE DE VALLECAS;NUMANCIA;40,404637;-3,662327;443798,927;4472880,101
AREA INFANTIL;CALLE TEJAR DE LA PASTORA nº 7;960;13005;11100005;VALLA METALICA DE COLORINES;CAUCHO COLORINES;0;0;3;63,842;32,46;C · CALLE PICO CLAVERO , ASCENDIENTE 1: 136 · NUM;PUENTE DE VALLECAS;NUMANCIA;40,402476;-3,66617;443470,964;4472642,71
AREA INFANTIL;CALLE HERMANOS CARPI nº 10;1061;13124;11099863;VALLA METALICA COLOR VERDE;ARENA;0;VALLA RETRANQUEADA EN ENTRADA;4;273,116;69,1;C · CALLE HERMANOS CAPRI  3 , ASCENDIENTE 1: 136;PUENTE DE VALLECAS;NUMANCIA;40,401333;-3,666307;443458,392;4472515,847
AREA INFANTIL;CALLE ABAD JUAN CATALAN nº 38;1679;19047;31009492;VALLA METALICA DE COLORINES;ARENA;0;VALLA RETRANQUEADA EN ENTRADA;5;250,46;75,83;C · CALLE ABAD JUAN CATALAN 32 , ASCENDIENTE 1: 1;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40,405678;-3,591983;449768,685;4472953,318
AREA INFANTIL;AVENIDA CAMINO DE SANTIAGO nº 25;427;8135;31049645;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;4;268,606;65,75;Av · AVENIDA CAMINO DE SANTIAGO , ASCENDIENTE 1:;FUENCARRAL - ELPARDO;VALVERDE;40,502501;-3,673291;442951,335;4483750,017
AREA INFANTIL;CALLE CAPISCOL nº 5;430;8138;31038107;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;5;236,492;62,3;ZONA VERDE;FUENCARRAL - ELPARDO;VALVERDE;40,507865;-3,675635;442757,294;4484346,999
AREA INFANTIL;CALLE PALAS DE REY nº 17;424;8132;31044373;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;3;349,147;75,22;ZONA VERDE;FUENCARRAL - ELPARDO;VALVERDE;40,509781;-3,672484;443025,879;4484557,666
AREA INFANTIL;CALLE FROMISTA nº 8;422;8130;31048389;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;3;131,129;49,92;ZONA VERDE;FUENCARRAL - ELPARDO;VALVERDE;40,50965;-3,674427;442861,219;4484544,373
AREA INFANTIL;CALLE FROMISTA nº 8;421;8129;31048389;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;3;138,05;47,46;ZONA VERDE;FUENCARRAL - ELPARDO;VALVERDE;40,509135;-3,676062;442722,259;4484488,22
AREA INFANTIL;CALLE CAPISCOL nº 5;420;8128;31038107;VALLA DE MADERA DE COLORINES;ARENA;EN PARQUE;ACCESO CON TRAMEX;6;403,806;80,32;ZONA VERDE;FUENCARRAL - ELPARDO;VALVERDE;40,507499;-3,676887;442650,955;4484307,12
AREA INFANTIL;CALLE BURGUETE nº 26;419;8127;31010548;VALLA DE MADERA DE COLORINES;ARENA;0;0;4;203,822;57,12;C · CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086;FUENCARRAL - ELPARDO;VALVERDE;40,502882;-3,677202;442620,311;4483794,853
AREA INFANTIL;CALLE CORREGIDOR DIEGO CABEZA DE VACA nº 2;1124;14026;31050874;VALLA METALICA DE COLORINES;ARENA;0;0;6;228,363;58,68;C · CALLE ARROYO DE LA MEDIA LEGUA , ASCENDIENTE;MORATALAZ;MEDIA LEGUA;40,409841;-3,655842;444353,416;4473453,606
AREA INFANTIL;CALLE LA TACONA nº 11;1105;14007;11102681;VALLA METALICA DE COLORINES;ARENA;0;0;3;112,577;42,56;C · CALLE TACONA 11 , ASCENDIENTE 1: 145 · FONTAR;MORATALAZ;FONTARRÓN;40,396736;-3,64157;445553,854;4471990,159
